127.0.0.1 -- Wed Oct 31 2018 17:22:40 GMT+0800 (China Standard Time) -- POST -- /addUser?= -- 22ms
	127.0.0.1 -- Wed Oct 31 2018 17:23:15 GMT+0800 (China Standard Time) -- POST -- /addUser?= -- 5ms
	reqIp:127.0.0.1-- status:500 -- reqTime:Tue Dec 11 2018 17:31:49 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:53ms
	reqIp:127.0.0.1-- status:500 -- reqTime:Tue Dec 11 2018 17:32:18 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:35ms
	reqIp:127.0.0.1-- status:200 -- reqTime:Tue Dec 11 2018 17:33:05 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:40ms
	reqIp:127.0.0.1-- status:500 -- reqTime:Tue Dec 11 2018 17:35:51 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:27ms
	reqIp:127.0.0.1-- status:200 -- reqTime:Tue Dec 11 2018 17:45:18 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/loginout -- resTime:38ms
	reqIp:127.0.0.1-- status:500 -- reqTime:Tue Dec 11 2018 17:45:24 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:4ms
	reqIp:127.0.0.1-- status:200 -- reqTime:Tue Dec 11 2018 17:45:38 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/loginout -- resTime:18ms
	reqIp:127.0.0.1-- status:500 -- reqTime:Tue Dec 11 2018 17:45:41 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:1ms
	reqIp:127.0.0.1-- status:500 -- reqTime:Tue Dec 11 2018 17:46:10 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:26ms
	reqIp:127.0.0.1-- status:500 -- reqTime:Tue Dec 11 2018 17:46:12 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:1ms
	reqIp:127.0.0.1-- status:500 -- reqTime:Tue Dec 11 2018 17:46:19 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:25ms
	reqIp:127.0.0.1-- status:200 -- reqTime:Tue Dec 11 2018 17:46:23 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/loginout -- resTime:45ms
	reqIp:127.0.0.1-- status:200 -- reqTime:Tue Dec 11 2018 17:46:28 GMT+0800 (China Standard Time) -- reqMethod:POST -- reqUrl:/store/user/login -- resTime:7ms
	
